Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,21.0,500.0,9.0e+11,1e+24,0.008024060737440558,2266666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,21.0,500.0,9.0e+11,1e+25,0.010106673839769778,1266666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,21.0,500.0,9.0e+11,5e+23,0.008626721811401778,4450000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,21.0,500.0,9.0e+11,5e+24,0.009030337467872525,2450000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,22.0,300.0,9.0e+11,1e+24,0.006176015504917185,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,22.0,300.0,9.0e+11,1e+25,0.00870283238202384,1133333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,22.0,300.0,9.0e+11,5e+23,0.006037530867787577,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,22.0,300.0,9.0e+11,5e+24,0.007098242712424222,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,22.0,400.0,9.0e+11,1e+24,0.0066701688945619685,2250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,22.0,400.0,9.0e+11,1e+25,0.009510687217823157,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,22.0,400.0,9.0e+11,5e+23,0.00848186668982673,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,22.0,400.0,9.0e+11,5e+24,0.007434832208956026,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,22.0,500.0,9.0e+11,1e+24,0.007687902493888454,2250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,22.0,500.0,9.0e+11,1e+25,0.009057295742809278,1283333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,22.0,500.0,9.0e+11,5e+23,0.008220318979798327,4466666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,22.0,500.0,9.0e+11,5e+24,0.008771193948078633,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,23.0,300.0,9.0e+11,1e+24,0.006295614006463169,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,23.0,300.0,9.0e+11,1e+25,0.010781447747187723,1250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,23.0,300.0,9.0e+11,5e+23,0.00629863481126048,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,23.0,300.0,9.0e+11,5e+24,0.007878971459127013,4833333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,23.0,400.0,9.0e+11,1e+24,0.006793504772823538,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,23.0,400.0,9.0e+11,1e+25,0.00891883708383299,1333333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,23.0,400.0,9.0e+11,5e+23,0.0073408740634149615,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,23.0,400.0,9.0e+11,5e+24,0.007640559657091232,1933333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,23.0,500.0,9.0e+11,1e+24,0.006905908190013141,2266666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,23.0,500.0,9.0e+11,1e+25,0.008051222691487728,3266666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,23.0,500.0,9.0e+11,5e+23,0.007757521301506797,2233333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,23.0,500.0,9.0e+11,5e+24,0.008326832479388516,2450000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,24.0,300.0,9.0e+11,1e+24,0.007938477483977139,2266666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,24.0,300.0,9.0e+11,1e+25,0.009058629757557612,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,24.0,300.0,9.0e+11,5e+23,0.00774801509455367,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,24.0,300.0,9.0e+11,5e+24,0.008459125687276369,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,24.0,400.0,9.0e+11,1e+24,0.006804797283200857,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,24.0,400.0,9.0e+11,1e+25,0.010034260862647843,1266666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,24.0,400.0,9.0e+11,5e+23,0.007186352911281057,2200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,24.0,400.0,9.0e+11,5e+24,0.008096150171625918,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,24.0,500.0,9.0e+11,1e+24,0.007439136610895548,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,24.0,500.0,9.0e+11,1e+25,0.01048268111648538,116666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,24.0,500.0,9.0e+11,5e+23,0.007162169960552246,6666666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,24.0,500.0,9.0e+11,5e+24,0.009438098994514175,2450000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,25.0,300.0,9.0e+11,1e+24,0.007149456362349203,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,25.0,300.0,9.0e+11,1e+25,0.00862556805283715,416666666666.6666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,25.0,300.0,9.0e+11,5e+23,0.007076245003646487,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,25.0,300.0,9.0e+11,5e+24,0.007637151700528053,8433333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,25.0,400.0,9.0e+11,1e+24,0.006333810208538073,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,25.0,400.0,9.0e+11,1e+25,0.008769616990609365,1816666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,25.0,400.0,9.0e+11,5e+23,0.006714501507705044,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,25.0,400.0,9.0e+11,5e+24,0.007418804883140314,2483333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,25.0,500.0,9.0e+11,1e+24,0.007359093756025481,2266666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,25.0,500.0,9.0e+11,1e+25,0.009426464055229638,5100000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,25.0,500.0,9.0e+11,5e+23,0.006974626079049575,2233333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,25.0,500.0,9.0e+11,5e+24,0.007038846861490301,2450000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,26.0,300.0,9.0e+11,1e+24,0.006785865961351632,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,26.0,300.0,9.0e+11,1e+25,0.00801260177527526,5016666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,26.0,300.0,9.0e+11,5e+23,0.00787382484777552,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,26.0,300.0,9.0e+11,5e+24,0.006789771493579511,2433333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,26.0,400.0,9.0e+11,1e+24,0.006308311731401389,2283333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,26.0,400.0,9.0e+11,1e+25,0.009494433710311768,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,26.0,400.0,9.0e+11,5e+23,0.0059557104840742715,2216666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,26.0,400.0,9.0e+11,5e+24,0.007734645347370568,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,26.0,500.0,9.0e+11,1e+24,0.0072703636892562686,2266666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,26.0,500.0,9.0e+11,1e+25,0.008845589249495415,5083333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,26.0,500.0,9.0e+11,5e+23,0.007113256676151936,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,26.0,500.0,9.0e+11,5e+24,0.00787398581604125,2466666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,27.0,300.0,9.0e+11,1e+24,0.00699586144583581,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,27.0,300.0,9.0e+11,1e+25,0.7806891176843173,50000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,27.0,300.0,9.0e+11,5e+23,0.008356192646124801,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,27.0,300.0,9.0e+11,5e+24,0.007825507793414748,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,27.0,400.0,9.0e+11,1e+24,0.007016929555329565,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,27.0,400.0,9.0e+11,1e+25,0.009104172294889624,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,27.0,400.0,9.0e+11,5e+23,0.008152158476303217,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,27.0,400.0,9.0e+11,5e+24,0.008591589912592859,1466666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,27.0,500.0,9.0e+11,1e+24,0.008356881600453286,2283333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,27.0,500.0,9.0e+11,1e+25,0.00813237629122632,5116666666666.666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,27.0,500.0,9.0e+11,5e+23,0.008261541446501758,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,27.0,500.0,9.0e+11,5e+24,0.007421447622148905,2466666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,28.0,300.0,9.0e+11,1e+24,0.00782942683636378,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,28.0,300.0,9.0e+11,1e+25,1.1143768136799104,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,28.0,300.0,9.0e+11,5e+23,0.008104667006666589,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,28.0,300.0,9.0e+11,5e+24,0.010172766561817289,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,28.0,400.0,9.0e+11,1e+24,0.00734852874825956,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,28.0,400.0,9.0e+11,1e+25,0.009257413391894665,1000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,28.0,400.0,9.0e+11,5e+23,0.007603420418489245,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,28.0,400.0,9.0e+11,5e+24,0.007613482847437131,2450000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,28.0,500.0,9.0e+11,1e+24,0.008386981913154325,2283333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,28.0,500.0,9.0e+11,1e+25,0.009776796455292693,2566666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,28.0,500.0,9.0e+11,5e+23,0.008096524749838465,2233333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,28.0,500.0,9.0e+11,5e+24,0.008749195750587321,2483333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,29.0,300.0,9.0e+11,1e+24,0.008505207150988427,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,29.0,300.0,9.0e+11,1e+25,1.2306248481291742,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,29.0,300.0,9.0e+11,5e+23,0.007292222465740697,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,29.0,300.0,9.0e+11,5e+24,0.009960292801482423,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,29.0,400.0,9.0e+11,1e+24,0.007922190126595372,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,29.0,400.0,9.0e+11,1e+25,0.008923271496792355,5083333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,29.0,400.0,9.0e+11,5e+23,0.008333608687638506,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,29.0,400.0,9.0e+11,5e+24,0.007903082258881044,3683333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,29.0,500.0,9.0e+11,1e+24,0.006947200634945245,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,29.0,500.0,9.0e+11,1e+25,0.008546078730613723,2566666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,29.0,500.0,9.0e+11,5e+23,0.009137618674404905,2250000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,29.0,500.0,9.0e+11,5e+24,0.006995727227775371,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,30.0,300.0,9.0e+11,1e+24,0.04363947567261465,216666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,30.0,300.0,9.0e+11,1e+25,1.2614831094235255,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,30.0,300.0,9.0e+11,5e+23,0.013080768756789986,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,30.0,300.0,9.0e+11,5e+24,0.009959295815073065,83333333333.33333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,30.0,400.0,9.0e+11,1e+24,0.008227619162991423,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,30.0,400.0,9.0e+11,1e+25,0.010176113739822563,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,30.0,400.0,9.0e+11,5e+23,0.011419639375281574,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,30.0,400.0,9.0e+11,5e+24,0.007579464878842769,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,30.0,500.0,9.0e+11,1e+24,0.00882435037225564,2283333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,30.0,500.0,9.0e+11,1e+25,0.008444303316695106,3866666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,30.0,500.0,9.0e+11,5e+23,0.007961795119560161,2266666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,30.0,500.0,9.0e+11,5e+24,0.008664522986488081,2466666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,35.0,300.0,9.0e+11,1e+24,0.571589572078286,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,35.0,300.0,9.0e+11,1e+25,1.449263724811511,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,35.0,300.0,9.0e+11,5e+23,0.03243419260955173,200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,35.0,300.0,9.0e+11,5e+24,1.109672125658492,50000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,35.0,400.0,9.0e+11,1e+24,0.46771357608200315,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,35.0,400.0,9.0e+11,1e+25,1.3339716814428528,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,35.0,400.0,9.0e+11,5e+23,0.07595581082983642,200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,35.0,400.0,9.0e+11,5e+24,0.9759494241726812,50000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,35.0,500.0,9.0e+11,1e+24,0.018197254343406702,200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,35.0,500.0,9.0e+11,1e+25,1.121859565169298,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,35.0,500.0,9.0e+11,5e+23,0.01465650898367454,216666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,35.0,500.0,9.0e+11,5e+24,0.017227738693051966,183333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,40.0,300.0,9.0e+11,1e+24,0.6310277586154649,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,40.0,300.0,9.0e+11,1e+25,1.5228412269583649,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,40.0,300.0,9.0e+11,5e+23,0.022603374622927754,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,40.0,300.0,9.0e+11,5e+24,1.216364227306946,50000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,40.0,400.0,9.0e+11,1e+24,0.5821600617765166,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,40.0,400.0,9.0e+11,1e+25,1.5039341324791955,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,40.0,400.0,9.0e+11,5e+23,0.008575387543514305,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,40.0,400.0,9.0e+11,5e+24,1.1483280297523162,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,40.0,500.0,9.0e+11,1e+24,0.5009559482747318,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,40.0,500.0,9.0e+11,1e+25,1.387315080740726,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,40.0,500.0,9.0e+11,5e+23,0.08859643584485048,100000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,40.0,500.0,9.0e+11,5e+24,1.0482939536485363,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,45.0,300.0,9.0e+11,1e+24,0.7284068075125172,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,45.0,300.0,9.0e+11,1e+25,1.5357401147497998,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,45.0,300.0,9.0e+11,5e+23,0.026277300394260683,5000000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,45.0,300.0,9.0e+11,5e+24,1.29830825235768,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,45.0,400.0,9.0e+11,1e+24,0.6454084286485523,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,45.0,400.0,9.0e+11,1e+25,1.5699812341752286,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,45.0,400.0,9.0e+11,5e+23,0.09713279809724454,150000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,45.0,400.0,9.0e+11,5e+24,1.2254188127207895,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,45.0,500.0,9.0e+11,1e+24,0.6030360429987928,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,45.0,500.0,9.0e+11,1e+25,1.5043534895072717,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,45.0,500.0,9.0e+11,5e+23,0.012671583625475059,150000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,45.0,500.0,9.0e+11,5e+24,1.196121649654009,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,50.0,300.0,9.0e+11,1e+24,0.8697064694677015,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,50.0,300.0,9.0e+11,1e+25,1.5640044232019275,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,50.0,300.0,9.0e+11,5e+23,0.04712781051110472,233333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,50.0,300.0,9.0e+11,5e+24,1.3602368263429958,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,50.0,400.0,9.0e+11,1e+24,0.7521267876489388,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,50.0,400.0,9.0e+11,1e+25,1.5716704530358443,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,50.0,400.0,9.0e+11,5e+23,0.06431060804505707,166666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,50.0,400.0,9.0e+11,5e+24,1.3294951049473716,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,50.0,500.0,9.0e+11,1e+24,0.6034021074493587,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,50.0,500.0,9.0e+11,1e+25,1.5345951204002763,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,50.0,500.0,9.0e+11,5e+23,0.16209559959779418,100000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,50.0,500.0,9.0e+11,5e+24,1.2576662590110188,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,55.0,300.0,9.0e+11,1e+24,0.838508258692494,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,55.0,300.0,9.0e+11,1e+25,1.585871298731859,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,55.0,300.0,9.0e+11,5e+23,0.1195591009549569,200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,55.0,300.0,9.0e+11,5e+24,1.4344208601713708,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,55.0,400.0,9.0e+11,1e+24,0.7288286760060425,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,55.0,400.0,9.0e+11,1e+25,1.6021268024606163,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,55.0,400.0,9.0e+11,5e+23,0.08378136411397874,183333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,55.0,400.0,9.0e+11,5e+24,1.3674018748768615,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,55.0,500.0,9.0e+11,1e+24,0.320517104375157,100000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,55.0,500.0,9.0e+11,1e+25,1.5579881226583667,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,55.0,500.0,9.0e+11,5e+23,0.40829520561945404,83333333333.33333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,55.0,500.0,9.0e+11,5e+24,1.3379141672317236,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,60.0,300.0,9.0e+11,1e+24,0.9584216867530914,50000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,60.0,300.0,9.0e+11,1e+25,1.6142256067165142,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,60.0,300.0,9.0e+11,5e+23,0.25961627571081947,100000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,60.0,300.0,9.0e+11,5e+24,1.4902916390597125,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,60.0,400.0,9.0e+11,1e+24,0.8915020688267401,66666666666.666664
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,60.0,400.0,9.0e+11,1e+25,1.6178144787759976,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,60.0,400.0,9.0e+11,5e+23,0.12301627242958504,166666666666.66666
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,60.0,400.0,9.0e+11,5e+24,1.4523575769233155,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,60.0,500.0,9.0e+11,1e+24,0.3462436541875881,100000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,60.0,500.0,9.0e+11,1e+25,1.5917438009976268,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,60.0,500.0,9.0e+11,5e+23,0.40226977667856817,83333333333.33333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
276.0,60.0,500.0,9.0e+11,5e+24,1.3909203472936855,33333333333.333332
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
304.0,10.0,300.0,9.0e+11,1e+24,0.00940132497690948,2266666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
304.0,10.0,300.0,9.0e+11,1e+25,0.013303357203484955,2850000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
304.0,10.0,300.0,9.0e+11,5e+23,0.0071319376896671225,2183333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
304.0,10.0,300.0,9.0e+11,5e+24,0.012938430928873406,2433333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
304.0,10.0,400.0,9.0e+11,1e+24,0.00960434595327324,2266666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
304.0,10.0,400.0,9.0e+11,1e+25,0.015190968270980603,5083333333333.333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
304.0,10.0,400.0,9.0e+11,5e+23,0.01133647045367073,2200000000000.0
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
304.0,10.0,400.0,9.0e+11,5e+24,0.014657491790172502,933333333333.3333
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
304.0,10.0,500.0,9.0e+11,1e+24,0.015038146818280518,2266666666666.6665
Wo,Vds,Temp,Intervalley,Nd,Mod index,FMA
304.0,10.0,500.0,9.0e+11,1e+25,0.01544709288892757,2566666666666.6665
