Real,Predicted
0.006476737369154975,0.18011145969629483
0.03645158739667797,0.10792526599150537
0.011354362325552826,0.12980174617913412
0.0487101857398186,0.10693427245419974
0.005347730901685443,0.08604794265471234
0.005900544161551209,-0.030448950931641076
0.15118160047643106,0.0098217089990849
0.0036561088109007254,0.08101697423568902
0.00301100639061762,0.12370370284125949
0.0026859004280696992,0.029464856596830534
0.003054699363753749,0.0010325094903875318
0.003788408198741908,0.05286629852043753
0.008514469470811888,-0.008289949788391163
0.0037189116165753443,0.031347663668660736
0.011323899392821832,0.13643370822649128
0.014148931189809892,-0.0345650951756868
0.002953282603450174,-0.018252752446980904
0.003936232229587107,0.04865100726640413
0.003645168292043539,-0.00013370785611902837
0.008948162572732335,0.07690082265991142
0.020529703766306546,0.136890856371633
0.0058365046280808245,0.007130592236320925
0.028981338928928062,0.033223175667286935
0.03389582081254412,-0.042820368643169765
0.6856986859588317,0.22378909385838858
0.0019794300908939125,0.03851297255041511
0.0047678061702804905,0.03861206457241381
0.006265026236367218,0.06981173446260813
0.00515975539020061,0.1033512770877909
0.03263782373759743,-0.03977136530356211
0.005209627937474819,0.1577771715076567
0.03484723743662473,0.1099833344476623
0.036363051100475705,0.10899248021326208
0.0023911029343045725,0.10236035686780391
0.0038648200912208596,0.025424881715112837
0.06453683218402452,0.21464203984917443
0.0008047216027515013,0.03241484856348999
0.0040114033294295515,-0.002016550670142064
0.6618782588672953,0.22074006119185346
0.0037548874895627212,-0.0062318245113122915
0.2744645719877722,0.15312700590988232
0.025775770968613332,0.03223222245450655
0.007973676961230504,0.0671206369456403
0.8411405647201743,0.22279822496052462
0.006085843991617596,0.07286080378780256
0.00920581758421712,0.05052648627223694
0.00536195581186219,0.06389630257025321
0.00274680901795853,0.03663014348338932
0.0027581539884695473,0.09016412355741739
0.0075565389394421775,0.06272268292396414
0.0025078553225176587,0.03152300203617203
0.01497632850664083,0.08013245210850252
0.1524126598517803,0.1439798492564221
0.14309794620029426,-0.05994847468471498
0.050943704960656346,-0.05590844114914238
0.004953351923211767,0.05896440784389892
0.005814400024125641,0.06407155295698215
0.013506960729318524,0.13033576020113088
0.00413764000730399,0.11348939061989746
0.01964775831913787,0.08828866654678016
0.1794518859602467,0.1633412668091213
0.05081025319046479,0.10182711267765279
0.004395775686206523,0.05080822273254873
0.017430557401459015,0.08318149943850135
0.11286010910644312,0.09984524291075135
0.003349076146502075,0.04049484598318249
0.0024922290584950936,4.153428241155874e-05
0.01997362745553511,0.03528126611863945
0.00896839125268507,0.08640589246774336
0.0015766826215425766,0.10739128862816792
0.7380418566467798,0.2349943262997376
0.030538985901275694,-0.035731324436257636
0.19594065837776334,0.15114512147951714
0.005924675088616298,0.1618171610528381
0.39067791557279646,0.2340034280749462
0.002909413825951951,0.022200571167854306
0.016524505416269705,-0.03062420865010187
0.004824621465542092,0.0972532117547207
0.00631106055777076,0.10129314997777908
0.00237057955339804,0.056807214372949916
0.07358989102073561,-0.04381136951220725
0.004960110737155585,0.0557400808002437
0.021519679469666084,-0.03367327064356443
0.603411792777553,0.2431505114110878
0.007946954698192368,-0.016270842355554208
0.01161052858911584,0.08523961188504947
0.09628308696399651,0.15007794391641976
0.01017250479875536,0.047477446273969964
0.006737936921766815,0.18826770346149993
0.005345232040839277,0.020317740267895547
0.03428378953716761,0.0240760190138267
0.006513928629524218,0.18415147856840372
0.008579050644311149,0.1445138339514914
0.003155344820526524,0.023366754605101
0.006690925006164812,0.07931678227524445
0.004960770257565982,0.17805339857186978
0.005571547130202974,0.051875378300450525
0.005954720358961045,0.1317836306094993
0.03583788079007614,-0.05080131803125475
0.005852432706528487,0.12873462726989165
0.0035307989167154695,0.004081563235651748
0.01207417753488471,-0.028566125530481216
0.25348845115181246,-0.06505561246606634
0.0073663369114408996,0.06506249517216474
0.003375324855593762,-0.015203699618183169
0.012011511917585135,0.12728671287113205
0.004330554300290394,0.0343967256621233
0.0045794851473325866,0.014219634610300081
0.23406835135190351,0.21769105785224582
0.007539345679313556,-0.021477081323569094
0.0014298026499597156,0.020218635415366087
