Wo,Vds,Temp,Intervalley,Nd,Mod index
252.0,26.0,300.0,9.0e+11,5e+24,0.0074640987724359795
252.0,26.0,400.0,9.0e+11,1e+24,0.006945772298055043
252.0,26.0,400.0,9.0e+11,1e+25,0.009506405754044179
252.0,26.0,400.0,9.0e+11,5e+23,0.0074049337487122075
252.0,26.0,400.0,9.0e+11,5e+24,0.007222429120012192
252.0,26.0,500.0,9.0e+11,1e+24,0.007470939850772564
252.0,26.0,500.0,9.0e+11,1e+25,0.008201590380572246
252.0,26.0,500.0,9.0e+11,5e+23,0.007879674002334268
252.0,26.0,500.0,9.0e+11,5e+24,0.009839988079154614
252.0,27.0,300.0,9.0e+11,1e+24,0.006714817102142751
252.0,27.0,300.0,9.0e+11,1e+25,0.009043704216384762
252.0,27.0,300.0,9.0e+11,5e+23,0.00616934165567565
252.0,27.0,300.0,9.0e+11,5e+24,0.00751364001484547
252.0,27.0,400.0,9.0e+11,1e+24,0.007106087186056827
252.0,27.0,400.0,9.0e+11,1e+25,0.00795169436921698
252.0,27.0,400.0,9.0e+11,5e+23,0.0064496285744207425
252.0,27.0,400.0,9.0e+11,5e+24,0.007665467426425956
252.0,27.0,500.0,9.0e+11,1e+24,0.007957688358751372
252.0,27.0,500.0,9.0e+11,1e+25,0.008917713989498192
252.0,27.0,500.0,9.0e+11,5e+23,0.009469966233616168
252.0,27.0,500.0,9.0e+11,5e+24,0.008110488328549144
252.0,28.0,300.0,9.0e+11,1e+24,0.007241822775489976
252.0,28.0,300.0,9.0e+11,1e+25,0.009796939730430318
252.0,28.0,300.0,9.0e+11,5e+23,0.006543669406920033
252.0,28.0,300.0,9.0e+11,5e+24,0.008266197282417573
252.0,28.0,400.0,9.0e+11,1e+24,0.007706125164332369
252.0,28.0,400.0,9.0e+11,1e+25,0.008753821669484038
252.0,28.0,400.0,9.0e+11,5e+23,0.007949915462183575
252.0,28.0,400.0,9.0e+11,5e+24,0.009199165311102427
252.0,28.0,500.0,9.0e+11,1e+24,0.006971661176054385
252.0,28.0,500.0,9.0e+11,1e+25,0.009015338118269534
252.0,28.0,500.0,9.0e+11,5e+23,0.008383681676572103
252.0,28.0,500.0,9.0e+11,5e+24,0.007139684738146
252.0,29.0,300.0,9.0e+11,1e+24,0.007898815413895527
252.0,29.0,300.0,9.0e+11,1e+25,1.0891445935117403
252.0,29.0,300.0,9.0e+11,5e+23,0.007399054691667351
252.0,29.0,300.0,9.0e+11,5e+24,0.008045218854917173
252.0,29.0,400.0,9.0e+11,1e+24,0.007915079739792306
252.0,29.0,400.0,9.0e+11,1e+25,0.009945000164610997
252.0,29.0,400.0,9.0e+11,5e+23,0.007034587428581489
252.0,29.0,400.0,9.0e+11,5e+24,0.006856990637585194
252.0,29.0,500.0,9.0e+11,1e+24,0.006583648755991646
252.0,29.0,500.0,9.0e+11,1e+25,0.00843121269269111
252.0,29.0,500.0,9.0e+11,5e+23,0.010303756646660028
252.0,29.0,500.0,9.0e+11,5e+24,0.0075464399183863586
252.0,30.0,300.0,9.0e+11,1e+24,0.009492728210104526
252.0,30.0,300.0,9.0e+11,1e+25,1.2225011165158692
252.0,30.0,300.0,9.0e+11,5e+23,0.008017976656530356
252.0,30.0,300.0,9.0e+11,5e+24,0.008120456718226372
252.0,30.0,400.0,9.0e+11,1e+24,0.006991684510375449
252.0,30.0,400.0,9.0e+11,1e+25,0.00899509596418293
252.0,30.0,400.0,9.0e+11,5e+23,0.007712194084138989
252.0,30.0,400.0,9.0e+11,5e+24,0.008009621130799999
252.0,30.0,500.0,9.0e+11,1e+24,0.007796756340607505
252.0,30.0,500.0,9.0e+11,1e+25,0.00854753521973987
252.0,30.0,500.0,9.0e+11,5e+23,0.008975354328115538
252.0,30.0,500.0,9.0e+11,5e+24,0.008904116570236926
252.0,35.0,300.0,9.0e+11,1e+24,0.6042241489309883
252.0,35.0,300.0,9.0e+11,1e+25,1.472916495335447
252.0,35.0,300.0,9.0e+11,5e+23,0.03320439439300043
252.0,35.0,300.0,9.0e+11,5e+24,1.1264547919758043
252.0,35.0,400.0,9.0e+11,1e+24,0.05519613169094293
252.0,35.0,400.0,9.0e+11,1e+25,1.3241571378848045
252.0,35.0,400.0,9.0e+11,5e+23,0.008555575670983494
252.0,35.0,400.0,9.0e+11,5e+24,0.9626091711173214
252.0,35.0,500.0,9.0e+11,1e+24,0.010147029938190158
252.0,35.0,500.0,9.0e+11,1e+25,0.010684745815718382
252.0,35.0,500.0,9.0e+11,5e+23,0.010561765357661467
252.0,35.0,500.0,9.0e+11,5e+24,0.008272877291289582
252.0,40.0,300.0,9.0e+11,1e+24,0.10967907359327313
252.0,40.0,300.0,9.0e+11,1e+25,1.5807190783364058
252.0,40.0,300.0,9.0e+11,5e+23,0.2157512056941596
252.0,40.0,300.0,9.0e+11,5e+24,1.1952025562292898
252.0,40.0,400.0,9.0e+11,1e+24,0.5979670753518135
252.0,40.0,400.0,9.0e+11,1e+25,1.5372441143801385
252.0,40.0,400.0,9.0e+11,5e+23,0.07824791287218846
252.0,40.0,400.0,9.0e+11,5e+24,1.1617983360546889
252.0,40.0,500.0,9.0e+11,1e+24,0.521819420360342
252.0,40.0,500.0,9.0e+11,1e+25,1.3935538942864076
252.0,40.0,500.0,9.0e+11,5e+23,0.013350140730522217
252.0,40.0,500.0,9.0e+11,5e+24,1.0935674503059958
252.0,45.0,300.0,9.0e+11,1e+24,0.30541155857532665
252.0,45.0,300.0,9.0e+11,1e+25,1.6118328885006428
252.0,45.0,300.0,9.0e+11,5e+23,0.41621725592431813
252.0,45.0,300.0,9.0e+11,5e+24,1.2559708906587626
252.0,45.0,400.0,9.0e+11,1e+24,0.23439681993662567
252.0,45.0,400.0,9.0e+11,1e+25,1.6205477155057013
252.0,45.0,400.0,9.0e+11,5e+23,0.37463264319002676
252.0,45.0,400.0,9.0e+11,5e+24,1.2297690872160918
252.0,45.0,500.0,9.0e+11,1e+24,0.6288508411492446
252.0,45.0,500.0,9.0e+11,1e+25,1.5536307647994674
252.0,45.0,500.0,9.0e+11,5e+23,0.09854343903568936
252.0,45.0,500.0,9.0e+11,5e+24,1.2291981888711072
252.0,50.0,300.0,9.0e+11,1e+24,0.4510657988007804
252.0,50.0,300.0,9.0e+11,1e+25,1.6346891424346133
252.0,50.0,300.0,9.0e+11,5e+23,0.0620634135683837
252.0,50.0,300.0,9.0e+11,5e+24,1.4587834463919314
252.0,50.0,400.0,9.0e+11,1e+24,0.3589463391971861
252.0,50.0,400.0,9.0e+11,1e+25,1.6420764766422844
252.0,50.0,400.0,9.0e+11,5e+23,0.03469212204633483
252.0,50.0,400.0,9.0e+11,5e+24,1.371661670385743
252.0,50.0,500.0,9.0e+11,1e+24,0.27936937108854
252.0,50.0,500.0,9.0e+11,1e+25,1.5989887938936769
252.0,50.0,500.0,9.0e+11,5e+23,0.027860070035199358
252.0,50.0,500.0,9.0e+11,5e+24,1.3148415151555108
252.0,55.0,300.0,9.0e+11,1e+24,0.4764811172737691
252.0,55.0,300.0,9.0e+11,1e+25,1.6486308117002348
252.0,55.0,300.0,9.0e+11,5e+23,0.1927601209628164
252.0,55.0,300.0,9.0e+11,5e+24,1.5249526879429434
252.0,55.0,400.0,9.0e+11,1e+24,0.4354554100399874
252.0,55.0,400.0,9.0e+11,1e+25,1.676130485514394
252.0,55.0,400.0,9.0e+11,5e+23,0.17200845965715014
252.0,55.0,400.0,9.0e+11,5e+24,1.4687434516905058
252.0,55.0,500.0,9.0e+11,1e+24,0.32926391895250035
252.0,55.0,500.0,9.0e+11,1e+25,1.6202575275997968
252.0,55.0,500.0,9.0e+11,5e+23,0.08501000225401226
252.0,55.0,500.0,9.0e+11,5e+24,1.4017591757670438
252.0,60.0,300.0,9.0e+11,1e+24,0.8923796014621405
252.0,60.0,300.0,9.0e+11,1e+25,1.6803770950381356
252.0,60.0,300.0,9.0e+11,5e+23,0.3113817371700729
252.0,60.0,300.0,9.0e+11,5e+24,1.5823784326441253
252.0,60.0,400.0,9.0e+11,1e+24,0.44834549059755346
252.0,60.0,400.0,9.0e+11,1e+25,1.697895601824245
252.0,60.0,400.0,9.0e+11,5e+23,0.277510689682627
252.0,60.0,400.0,9.0e+11,5e+24,1.5197020412846471
252.0,60.0,500.0,9.0e+11,1e+24,0.3972927634757905
252.0,60.0,500.0,9.0e+11,1e+25,1.6701469067254326
252.0,60.0,500.0,9.0e+11,5e+23,0.1155762574951653
252.0,60.0,500.0,9.0e+11,5e+24,1.461670802200343
276.0,10.0,300.0,9.0e+11,1e+24,0.01014942214697111
276.0,10.0,300.0,9.0e+11,1e+25,0.013101828625760389
276.0,10.0,300.0,9.0e+11,5e+23,0.008335149809634897
276.0,10.0,300.0,9.0e+11,5e+24,0.01106191179254922
276.0,10.0,400.0,9.0e+11,1e+24,0.010177837915189497
276.0,10.0,400.0,9.0e+11,1e+25,0.014543191426200372
276.0,10.0,400.0,9.0e+11,5e+23,0.0121948681676725
276.0,10.0,400.0,9.0e+11,5e+24,0.015333579465830098
276.0,10.0,500.0,9.0e+11,1e+24,0.016074880885709016
276.0,10.0,500.0,9.0e+11,1e+25,0.019834475873050667
276.0,10.0,500.0,9.0e+11,5e+23,0.014443627258001563
276.0,10.0,500.0,9.0e+11,5e+24,0.016031772252332238
276.0,11.0,300.0,9.0e+11,1e+24,0.008898556552497426
276.0,11.0,300.0,9.0e+11,1e+25,0.012231256618505706
276.0,11.0,300.0,9.0e+11,5e+23,0.006988870512120848
276.0,11.0,300.0,9.0e+11,5e+24,0.011359268573264324
276.0,11.0,400.0,9.0e+11,1e+24,0.010032105380273647
276.0,11.0,400.0,9.0e+11,1e+25,0.014985206943219054
276.0,11.0,400.0,9.0e+11,5e+23,0.010417207674352268
276.0,11.0,400.0,9.0e+11,5e+24,0.01355682445506164
276.0,11.0,500.0,9.0e+11,1e+24,0.011220316324999523
276.0,11.0,500.0,9.0e+11,1e+25,0.016216862095805248
276.0,11.0,500.0,9.0e+11,5e+23,0.013676107661444498
276.0,11.0,500.0,9.0e+11,5e+24,0.012905487356198678
276.0,12.0,300.0,9.0e+11,1e+24,0.0073960803375516925
276.0,12.0,300.0,9.0e+11,1e+25,0.013029082292818286
276.0,12.0,300.0,9.0e+11,5e+23,0.006851147159253443
276.0,12.0,300.0,9.0e+11,5e+24,0.010436740891927107
276.0,12.0,400.0,9.0e+11,1e+24,0.008341402929960379
276.0,12.0,400.0,9.0e+11,1e+25,0.01483626636798341
276.0,12.0,400.0,9.0e+11,5e+23,0.010339234687633647
276.0,12.0,400.0,9.0e+11,5e+24,0.013455672166941197
276.0,12.0,500.0,9.0e+11,1e+24,0.01236057260642991
276.0,12.0,500.0,9.0e+11,1e+25,0.015865399866540748
276.0,12.0,500.0,9.0e+11,5e+23,0.010404330261546958
276.0,12.0,500.0,9.0e+11,5e+24,0.015466546582135214
276.0,13.0,300.0,9.0e+11,1e+24,0.009061276730802616
276.0,13.0,300.0,9.0e+11,1e+25,0.012800993142135637
276.0,13.0,300.0,9.0e+11,5e+23,0.0085905116655233
276.0,13.0,300.0,9.0e+11,5e+24,0.009597577124748033
276.0,13.0,400.0,9.0e+11,1e+24,0.008632132701532963
276.0,13.0,400.0,9.0e+11,1e+25,0.01273139695173183
276.0,13.0,400.0,9.0e+11,5e+23,0.008215155527529234
276.0,13.0,400.0,9.0e+11,5e+24,0.010626768375805125
276.0,13.0,500.0,9.0e+11,1e+24,0.011240729292269745
276.0,13.0,500.0,9.0e+11,1e+25,0.014359789832047614
276.0,13.0,500.0,9.0e+11,5e+23,0.011158631157613279
276.0,13.0,500.0,9.0e+11,5e+24,0.013701072295226768
276.0,14.0,300.0,9.0e+11,1e+24,0.007409441657517537
276.0,14.0,300.0,9.0e+11,1e+25,0.012220298079829208
276.0,14.0,300.0,9.0e+11,5e+23,0.007454990504702724
276.0,14.0,300.0,9.0e+11,5e+24,0.008894834951278794
276.0,14.0,400.0,9.0e+11,1e+24,0.00838713801793599
276.0,14.0,400.0,9.0e+11,1e+25,0.012386574650636748
276.0,14.0,400.0,9.0e+11,5e+23,0.008327959302203288
276.0,14.0,400.0,9.0e+11,5e+24,0.01153622652285223
276.0,14.0,500.0,9.0e+11,1e+24,0.01116172976981892
276.0,14.0,500.0,9.0e+11,1e+25,0.014640876497839517
276.0,14.0,500.0,9.0e+11,5e+23,0.012278014785363852
276.0,14.0,500.0,9.0e+11,5e+24,0.010597255395274622
276.0,15.0,300.0,9.0e+11,1e+24,0.007398554072791507
276.0,15.0,300.0,9.0e+11,1e+25,0.010136035749304986
276.0,15.0,300.0,9.0e+11,5e+23,0.0069192310593864225
276.0,15.0,300.0,9.0e+11,5e+24,0.008575766391397998
276.0,15.0,400.0,9.0e+11,1e+24,0.00830762092529152
276.0,15.0,400.0,9.0e+11,1e+25,0.012061400014542164
276.0,15.0,400.0,9.0e+11,5e+23,0.007714679886339074
276.0,15.0,400.0,9.0e+11,5e+24,0.009727095019015381
276.0,15.0,500.0,9.0e+11,1e+24,0.01127547820411649
276.0,15.0,500.0,9.0e+11,1e+25,0.011548906094345623
276.0,15.0,500.0,9.0e+11,5e+23,0.01081661948027607
276.0,15.0,500.0,9.0e+11,5e+24,0.011552469236440705
276.0,16.0,300.0,9.0e+11,1e+24,0.00681602315270917
276.0,16.0,300.0,9.0e+11,1e+25,0.010611496318241976
276.0,16.0,300.0,9.0e+11,5e+23,0.00692310008011633
276.0,16.0,300.0,9.0e+11,5e+24,0.008964520224870882
276.0,16.0,400.0,9.0e+11,1e+24,0.007687582744315882
276.0,16.0,400.0,9.0e+11,1e+25,0.010380925064101723
276.0,16.0,400.0,9.0e+11,5e+23,0.008133319336179189
276.0,16.0,400.0,9.0e+11,5e+24,0.011952086882459963
276.0,16.0,500.0,9.0e+11,1e+24,0.011040712000510919
276.0,16.0,500.0,9.0e+11,1e+25,0.012830888289371532
276.0,16.0,500.0,9.0e+11,5e+23,0.009758263816398398
276.0,16.0,500.0,9.0e+11,5e+24,0.01064069413443987
276.0,17.0,300.0,9.0e+11,1e+24,0.00670266203381322
276.0,17.0,300.0,9.0e+11,1e+25,0.00842432765537068
276.0,17.0,300.0,9.0e+11,5e+23,0.005575449729228536
276.0,17.0,300.0,9.0e+11,5e+24,0.00809758325221617
276.0,17.0,400.0,9.0e+11,1e+24,0.009046077158598453
276.0,17.0,400.0,9.0e+11,1e+25,0.010377145300823874
276.0,17.0,400.0,9.0e+11,5e+23,0.007821376834886335
276.0,17.0,400.0,9.0e+11,5e+24,0.00804081248219428
276.0,17.0,500.0,9.0e+11,1e+24,0.007473567992230669
276.0,17.0,500.0,9.0e+11,1e+25,0.011429800019558995
276.0,17.0,500.0,9.0e+11,5e+23,0.009194294189210604
276.0,17.0,500.0,9.0e+11,5e+24,0.010687051898486009
276.0,18.0,300.0,9.0e+11,1e+24,0.006240005970671949
276.0,18.0,300.0,9.0e+11,1e+25,0.008862042365722906
276.0,18.0,300.0,9.0e+11,5e+23,0.006955132587812821
276.0,18.0,300.0,9.0e+11,5e+24,0.007692800934673697
276.0,18.0,400.0,9.0e+11,1e+24,0.00868791687174162
276.0,18.0,400.0,9.0e+11,1e+25,0.010548902304294533
276.0,18.0,400.0,9.0e+11,5e+23,0.00670589458079835
276.0,18.0,400.0,9.0e+11,5e+24,0.008668351253747483
276.0,18.0,500.0,9.0e+11,1e+24,0.009343089936281898
276.0,18.0,500.0,9.0e+11,1e+25,0.010489114585590298
276.0,18.0,500.0,9.0e+11,5e+23,0.009299874583669593
276.0,18.0,500.0,9.0e+11,5e+24,0.011193598756646238
276.0,19.0,300.0,9.0e+11,1e+24,0.006434418352116064
276.0,19.0,300.0,9.0e+11,1e+25,0.009595621472079185
276.0,19.0,300.0,9.0e+11,5e+23,0.00753620820539549
276.0,19.0,300.0,9.0e+11,5e+24,0.00701887838418036
276.0,19.0,400.0,9.0e+11,1e+24,0.007904975388079015
276.0,19.0,400.0,9.0e+11,1e+25,0.00916913494864504
276.0,19.0,400.0,9.0e+11,5e+23,0.00828110324310447
276.0,19.0,400.0,9.0e+11,5e+24,0.008296976947593057
276.0,19.0,500.0,9.0e+11,1e+24,0.007841916666452809
276.0,19.0,500.0,9.0e+11,1e+25,0.010763462970537247
276.0,19.0,500.0,9.0e+11,5e+23,0.0086493744629819
276.0,19.0,500.0,9.0e+11,5e+24,0.008651157679432323
276.0,20.0,300.0,9.0e+11,1e+24,0.005830305961496719
276.0,20.0,300.0,9.0e+11,1e+25,0.00879924659117086
276.0,20.0,300.0,9.0e+11,5e+23,0.006702424211521446
276.0,20.0,300.0,9.0e+11,5e+24,0.007801546728582433
276.0,20.0,400.0,9.0e+11,1e+24,0.00707449158800527
276.0,20.0,400.0,9.0e+11,1e+25,0.009376739175161308
276.0,20.0,400.0,9.0e+11,5e+23,0.006276191647380962
276.0,20.0,400.0,9.0e+11,5e+24,0.007488844399392727
276.0,20.0,500.0,9.0e+11,1e+24,0.00769922640293932
276.0,20.0,500.0,9.0e+11,1e+25,0.010308651850810478
276.0,20.0,500.0,9.0e+11,5e+23,0.008400067552076736
276.0,20.0,500.0,9.0e+11,5e+24,0.008282747034458051
276.0,21.0,300.0,9.0e+11,1e+24,0.007610315245285513
276.0,21.0,300.0,9.0e+11,1e+25,0.008139167895735525
276.0,21.0,300.0,9.0e+11,5e+23,0.0061587381687116015
276.0,21.0,300.0,9.0e+11,5e+24,0.0076076394981664805
276.0,21.0,400.0,9.0e+11,1e+24,0.007634500280029174
276.0,21.0,400.0,9.0e+11,1e+25,0.008302287851071975
276.0,21.0,400.0,9.0e+11,5e+23,0.0073431939119758685
276.0,21.0,400.0,9.0e+11,5e+24,0.008536852100870138
276.0,21.0,500.0,9.0e+11,1e+24,0.008024060737440558
276.0,21.0,500.0,9.0e+11,1e+25,0.010106673839769778
276.0,21.0,500.0,9.0e+11,5e+23,0.008626721811401778
276.0,21.0,500.0,9.0e+11,5e+24,0.009030337467872525
276.0,22.0,300.0,9.0e+11,1e+24,0.006176015504917185
276.0,22.0,300.0,9.0e+11,1e+25,0.00870283238202384
276.0,22.0,300.0,9.0e+11,5e+23,0.006037530867787577
276.0,22.0,300.0,9.0e+11,5e+24,0.007098242712424222
276.0,22.0,400.0,9.0e+11,1e+24,0.0066701688945619685
276.0,22.0,400.0,9.0e+11,1e+25,0.009510687217823157
276.0,22.0,400.0,9.0e+11,5e+23,0.00848186668982673
276.0,22.0,400.0,9.0e+11,5e+24,0.007434832208956026
276.0,22.0,500.0,9.0e+11,1e+24,0.007687902493888454
276.0,22.0,500.0,9.0e+11,1e+25,0.009057295742809278
276.0,22.0,500.0,9.0e+11,5e+23,0.008220318979798327
276.0,22.0,500.0,9.0e+11,5e+24,0.008771193948078633
276.0,23.0,300.0,9.0e+11,1e+24,0.006295614006463169
276.0,23.0,300.0,9.0e+11,1e+25,0.010781447747187723
276.0,23.0,300.0,9.0e+11,5e+23,0.00629863481126048
276.0,23.0,300.0,9.0e+11,5e+24,0.007878971459127013
276.0,23.0,400.0,9.0e+11,1e+24,0.006793504772823538
276.0,23.0,400.0,9.0e+11,1e+25,0.00891883708383299
276.0,23.0,400.0,9.0e+11,5e+23,0.0073408740634149615
276.0,23.0,400.0,9.0e+11,5e+24,0.007640559657091232
276.0,23.0,500.0,9.0e+11,1e+24,0.006905908190013141
276.0,23.0,500.0,9.0e+11,1e+25,0.008051222691487728
276.0,23.0,500.0,9.0e+11,5e+23,0.007757521301506797
276.0,23.0,500.0,9.0e+11,5e+24,0.008326832479388516
276.0,24.0,300.0,9.0e+11,1e+24,0.007938477483977139
276.0,24.0,300.0,9.0e+11,1e+25,0.009058629757557612
276.0,24.0,300.0,9.0e+11,5e+23,0.00774801509455367
276.0,24.0,300.0,9.0e+11,5e+24,0.008459125687276369
276.0,24.0,400.0,9.0e+11,1e+24,0.006804797283200857
276.0,24.0,400.0,9.0e+11,1e+25,0.010034260862647843
276.0,24.0,400.0,9.0e+11,5e+23,0.007186352911281057
276.0,24.0,400.0,9.0e+11,5e+24,0.008096150171625918
276.0,24.0,500.0,9.0e+11,1e+24,0.007439136610895548
276.0,24.0,500.0,9.0e+11,1e+25,0.01048268111648538
276.0,24.0,500.0,9.0e+11,5e+23,0.007162169960552246
276.0,24.0,500.0,9.0e+11,5e+24,0.009438098994514175
276.0,25.0,300.0,9.0e+11,1e+24,0.007149456362349203
276.0,25.0,300.0,9.0e+11,1e+25,0.00862556805283715
276.0,25.0,300.0,9.0e+11,5e+23,0.007076245003646487
276.0,25.0,300.0,9.0e+11,5e+24,0.007637151700528053
276.0,25.0,400.0,9.0e+11,1e+24,0.006333810208538073
276.0,25.0,400.0,9.0e+11,1e+25,0.008769616990609365
276.0,25.0,400.0,9.0e+11,5e+23,0.006714501507705044
276.0,25.0,400.0,9.0e+11,5e+24,0.007418804883140314
276.0,25.0,500.0,9.0e+11,1e+24,0.007359093756025481
276.0,25.0,500.0,9.0e+11,1e+25,0.009426464055229638
276.0,25.0,500.0,9.0e+11,5e+23,0.006974626079049575
276.0,25.0,500.0,9.0e+11,5e+24,0.007038846861490301
276.0,26.0,300.0,9.0e+11,1e+24,0.006785865961351632
276.0,26.0,300.0,9.0e+11,1e+25,0.00801260177527526
276.0,26.0,300.0,9.0e+11,5e+23,0.00787382484777552
276.0,26.0,300.0,9.0e+11,5e+24,0.006789771493579511
276.0,26.0,400.0,9.0e+11,1e+24,0.006308311731401389
276.0,26.0,400.0,9.0e+11,1e+25,0.009494433710311768
276.0,26.0,400.0,9.0e+11,5e+23,0.0059557104840742715
276.0,26.0,400.0,9.0e+11,5e+24,0.007734645347370568
276.0,26.0,500.0,9.0e+11,1e+24,0.0072703636892562686
276.0,26.0,500.0,9.0e+11,1e+25,0.008845589249495415
276.0,26.0,500.0,9.0e+11,5e+23,0.007113256676151936
276.0,26.0,500.0,9.0e+11,5e+24,0.00787398581604125
276.0,27.0,300.0,9.0e+11,1e+24,0.00699586144583581
276.0,27.0,300.0,9.0e+11,1e+25,0.7806891176843173
276.0,27.0,300.0,9.0e+11,5e+23,0.008356192646124801
276.0,27.0,300.0,9.0e+11,5e+24,0.007825507793414748
276.0,27.0,400.0,9.0e+11,1e+24,0.007016929555329565
276.0,27.0,400.0,9.0e+11,1e+25,0.009104172294889624
276.0,27.0,400.0,9.0e+11,5e+23,0.008152158476303217
276.0,27.0,400.0,9.0e+11,5e+24,0.008591589912592859
276.0,27.0,500.0,9.0e+11,1e+24,0.008356881600453286
276.0,27.0,500.0,9.0e+11,1e+25,0.00813237629122632
276.0,27.0,500.0,9.0e+11,5e+23,0.008261541446501758
276.0,27.0,500.0,9.0e+11,5e+24,0.007421447622148905
276.0,28.0,300.0,9.0e+11,1e+24,0.00782942683636378
276.0,28.0,300.0,9.0e+11,1e+25,1.1143768136799104
276.0,28.0,300.0,9.0e+11,5e+23,0.008104667006666589
276.0,28.0,300.0,9.0e+11,5e+24,0.010172766561817289
276.0,28.0,400.0,9.0e+11,1e+24,0.00734852874825956
276.0,28.0,400.0,9.0e+11,1e+25,0.009257413391894665
276.0,28.0,400.0,9.0e+11,5e+23,0.007603420418489245
276.0,28.0,400.0,9.0e+11,5e+24,0.007613482847437131
276.0,28.0,500.0,9.0e+11,1e+24,0.008386981913154325
276.0,28.0,500.0,9.0e+11,1e+25,0.009776796455292693
276.0,28.0,500.0,9.0e+11,5e+23,0.008096524749838465
276.0,28.0,500.0,9.0e+11,5e+24,0.008749195750587321
276.0,29.0,300.0,9.0e+11,1e+24,0.008505207150988427
276.0,29.0,300.0,9.0e+11,1e+25,1.2306248481291742
276.0,29.0,300.0,9.0e+11,5e+23,0.007292222465740697
276.0,29.0,300.0,9.0e+11,5e+24,0.009960292801482423
276.0,29.0,400.0,9.0e+11,1e+24,0.007922190126595372
276.0,29.0,400.0,9.0e+11,1e+25,0.008923271496792355
276.0,29.0,400.0,9.0e+11,5e+23,0.008333608687638506
276.0,29.0,400.0,9.0e+11,5e+24,0.007903082258881044
276.0,29.0,500.0,9.0e+11,1e+24,0.006947200634945245
276.0,29.0,500.0,9.0e+11,1e+25,0.008546078730613723
276.0,29.0,500.0,9.0e+11,5e+23,0.009137618674404905
276.0,29.0,500.0,9.0e+11,5e+24,0.006995727227775371
276.0,30.0,300.0,9.0e+11,1e+24,0.04363947567261465
276.0,30.0,300.0,9.0e+11,1e+25,1.2614831094235255
276.0,30.0,300.0,9.0e+11,5e+23,0.013080768756789986
276.0,30.0,300.0,9.0e+11,5e+24,0.009959295815073065
276.0,30.0,400.0,9.0e+11,1e+24,0.008227619162991423
276.0,30.0,400.0,9.0e+11,1e+25,0.010176113739822563
276.0,30.0,400.0,9.0e+11,5e+23,0.011419639375281574
276.0,30.0,400.0,9.0e+11,5e+24,0.007579464878842769
276.0,30.0,500.0,9.0e+11,1e+24,0.00882435037225564
276.0,30.0,500.0,9.0e+11,1e+25,0.008444303316695106
276.0,30.0,500.0,9.0e+11,5e+23,0.007961795119560161
276.0,30.0,500.0,9.0e+11,5e+24,0.008664522986488081
276.0,35.0,300.0,9.0e+11,1e+24,0.571589572078286
276.0,35.0,300.0,9.0e+11,1e+25,1.449263724811511
276.0,35.0,300.0,9.0e+11,5e+23,0.03243419260955173
276.0,35.0,300.0,9.0e+11,5e+24,1.109672125658492
276.0,35.0,400.0,9.0e+11,1e+24,0.46771357608200315
276.0,35.0,400.0,9.0e+11,1e+25,1.3339716814428528
276.0,35.0,400.0,9.0e+11,5e+23,0.07595581082983642
276.0,35.0,400.0,9.0e+11,5e+24,0.9759494241726812
276.0,35.0,500.0,9.0e+11,1e+24,0.018197254343406702
276.0,35.0,500.0,9.0e+11,1e+25,1.121859565169298
276.0,35.0,500.0,9.0e+11,5e+23,0.01465650898367454
276.0,35.0,500.0,9.0e+11,5e+24,0.017227738693051966
276.0,40.0,300.0,9.0e+11,1e+24,0.6310277586154649
276.0,40.0,300.0,9.0e+11,1e+25,1.5228412269583649
276.0,40.0,300.0,9.0e+11,5e+23,0.022603374622927754
276.0,40.0,300.0,9.0e+11,5e+24,1.216364227306946
276.0,40.0,400.0,9.0e+11,1e+24,0.5821600617765166
276.0,40.0,400.0,9.0e+11,1e+25,1.5039341324791955
276.0,40.0,400.0,9.0e+11,5e+23,0.008575387543514305
276.0,40.0,400.0,9.0e+11,5e+24,1.1483280297523162
276.0,40.0,500.0,9.0e+11,1e+24,0.5009559482747318
276.0,40.0,500.0,9.0e+11,1e+25,1.387315080740726
276.0,40.0,500.0,9.0e+11,5e+23,0.08859643584485048
276.0,40.0,500.0,9.0e+11,5e+24,1.0482939536485363
276.0,45.0,300.0,9.0e+11,1e+24,0.7284068075125172
276.0,45.0,300.0,9.0e+11,1e+25,1.5357401147497998
276.0,45.0,300.0,9.0e+11,5e+23,0.026277300394260683
276.0,45.0,300.0,9.0e+11,5e+24,1.29830825235768
276.0,45.0,400.0,9.0e+11,1e+24,0.6454084286485523
276.0,45.0,400.0,9.0e+11,1e+25,1.5699812341752286
276.0,45.0,400.0,9.0e+11,5e+23,0.09713279809724454
276.0,45.0,400.0,9.0e+11,5e+24,1.2254188127207895
276.0,45.0,500.0,9.0e+11,1e+24,0.6030360429987928
276.0,45.0,500.0,9.0e+11,1e+25,1.5043534895072717
276.0,45.0,500.0,9.0e+11,5e+23,0.012671583625475059
276.0,45.0,500.0,9.0e+11,5e+24,1.196121649654009
276.0,50.0,300.0,9.0e+11,1e+24,0.8697064694677015
276.0,50.0,300.0,9.0e+11,1e+25,1.5640044232019275
276.0,50.0,300.0,9.0e+11,5e+23,0.04712781051110472
276.0,50.0,300.0,9.0e+11,5e+24,1.3602368263429958
276.0,50.0,400.0,9.0e+11,1e+24,0.7521267876489388
276.0,50.0,400.0,9.0e+11,1e+25,1.5716704530358443
