Wo,Vds,Temp,Nd,Mod index
0.0,0.2,1.0,0.0,0.0004924681762342629
0.0,0.22,0.0,1.0,0.07738276740648908
0.0,0.22,0.0,0.05263157894736841,0.003831574649265304
0.0,0.22,0.0,0.0,0.0028001182778497917
0.0,0.22,0.0,0.4736842105263157,0.1296898599338969
0.0,0.22,0.5,1.0,0.03341666281325072
0.0,0.22,0.5,0.0,0.013605075053178189
0.0,0.22,0.5,0.05263157894736841,0.015337605425936995
0.0,0.22,0.5,0.4736842105263157,0.07139749063788363
0.0,0.22,1.0,1.0,0.04676213178589211
0.0,0.22,1.0,0.05263157894736841,0.0028490458658552943
0.0,0.22,1.0,0.0,0.00024643656240110127
0.0,0.22,1.0,0.4736842105263157,0.019764344995522713
0.0,0.24,0.0,1.0,0.07898598624349785
0.0,0.24,0.0,0.05263157894736841,0.003064363180097949
0.0,0.24,0.0,0.0,0.0022774731570623244
0.0,0.24,0.5,0.05263157894736841,0.011040317718279314
0.0,0.24,0.0,0.4736842105263157,0.022820530604355665
0.0,0.24,0.5,1.0,0.07035041757448447
0.0,0.24,0.5,0.0,0.009035751390082721
0.0,0.24,0.5,0.4736842105263157,0.027781092017354434
0.0,0.24,1.0,0.05263157894736841,0.0027216628428857683
0.0,0.24,1.0,0.0,0.0005434545070356502
0.0,0.26,0.0,0.05263157894736841,0.0022412377555897397
0.0,0.24,1.0,0.4736842105263157,0.03888538973367828
0.0,0.26,0.0,1.0,0.05868891915008506
0.0,0.26,0.0,0.0,0.0019712042191359818
0.0,0.26,0.5,0.05263157894736841,0.007165163179729207
0.0,0.26,0.0,0.4736842105263157,0.05124815997318511
0.0,0.26,0.5,1.0,0.06316979421091135
0.0,0.26,1.0,0.05263157894736841,0.0021000094795114712
0.0,0.26,0.5,0.0,0.006890493803628614
0.0,0.26,0.5,0.4736842105263157,0.07026181416875471
0.0,0.26,1.0,1.0,0.069554152332006
0.0,0.26,1.0,0.0,0.000309348160843764
0.0,0.26,1.0,0.4736842105263157,0.1085754710464928
0.0,0.28,0.0,1.0,0.05095311868532813
0.0,0.28,0.0,0.0,0.00218085107621009
0.0,0.28,0.0,0.05263157894736841,0.001586067239449154
0.0,0.28,0.5,1.0,0.06392222064035917
0.0,0.28,0.0,0.4736842105263157,0.035636493988390056
0.0,0.28,0.5,0.05263157894736841,0.005826741296330906
0.0,0.28,0.5,0.0,0.006006595809350892
0.0,0.28,0.5,0.4736842105263157,0.01941117610035624
0.0,0.28,1.0,0.05263157894736841,0.016099221993011836
